SITE_ID,YEAR,VISIT_NO,XBKA,XUN,XBKF_W,XBKF_H,XINC_H,XPCM,XPCMG,XPMG,XPMGH,XPMGW,XCL,XGB,XC,XG,XCMW,XCMGW,PCAN_C,XCDENBK,XCDENMID,XEMBED,XFC_ALG,XFC_AQM,XFC_LWD,XFC_BRS,XFC_OHV,XFC_UCB,XFC_RCK,XFC_HUM,XFC_ALL,XFC_NAT,XFC_BIG,W1_HALL,W1_HNOAG,W1_HAG,W1H_WALL,W1H_PIPE,LSUB_DMM,LTEST,LRBS_TST,LDMB_BW5,LRBS_BW5,REACHLEN,XSLOPE,XDEPTH,RPGT75,RPGT100,RPMXDEP,RPXAREA,RP100,PCT_FN,PCT_SA,PCT_HP,PCT_RC,PCT_SAFN,PCT_SFGF,PCT_BIGR,PCT_BDRK,PCT_ORG,LSUBD_SD,V1W_MSQ,V4W_MSQ,V1TM100,V4TM100,SINU,SDDEPTH,XWIDTH,XWXD,XWD_RAT,SDWXD,PCT_FA,PCT_FAST,PCT_SLOW,PCT_POOL,PCT_DRS,PCT_SIDE,SAMPLED 
NEWS04-0703,2004,1,27.95454546,0.059090909,6.054545455,0.381818182,0.381818182,1,1,1,0.636363636,1,0.070454546,0.225,0.355681818,0.635227273,1.065909091,1.3625,0.454545455,75.6684492,74.06417112,30.27272727,0,0,0.018181818,0.05,0.122727273,0.031818182,0.104545455,0.004545455,0.331818182,0.327272727,0.159090909,0.454554546,0.454554546,0,0.196972727,0,1.802190479,1.503955316,0.298235162,1.972085918,-0.169895439,158.4,2.65,17.58,0,0,16.59616795,0.237017044,3.441535354,0,1.904761905,0,0,1.904761905,20.95238095,74.28571429,0,4.761904762,0.774770322,0.003304346,0,6.441287879,0,1.48052506,6.176167947,4.105,0.7308,25.72975774,0.240626726,0,75,25,2,0,0,YES 
NEWS04-0806,2004,1,50.5,0.055,7.57,0.25,0.25,0.863636364,0.863636364,1,0.590909091,0.909090909,0.031818182,0.326136364,0.292045455,0.502272727,0.772727273,0.836363636,0.5,62.29946524,63.77005348,84.3,0,0,0.04,0.1825,0.105,0.035,0.035,0.005,0.4025,0.3975,0.115,0.666668182,0.666668182,0,0.272727273,0,-0.2613566,1.503857825,-1.765214425,1.708406362,-1.969762962,198,1.722222222,27.04444444,0,0,28.69666667,0.811721159,6.559362902,32.63157895,13.68421053,0,0,46.31578947,77.89473684,14.73684211,0,7.368421053,1.519277779,0.010856251,0.001942143,14.34090909,2.94040404,1.452021973,9.906201793,7.061111111,2.009333333,28.93215516,1.699055309,0,27.77777778,72.22222222,7.777777778,0,0,YES 
NEWS04-0905,2004,1,53.86363636,0.013636364,9.745454546,0.609090909,0.8,0.863636364,0.863636364,0.909090909,0.909090909,0.545454546,0.182954546,0.145454546,0.384090909,0.472727273,0.569318182,0.640909091,0,41.44385027,39.70588235,82,0,0.118181818,0.090909091,0.090909091,0.240909091,0.072727273,0.009090909,0.040909091,0.545454546,0.504545455,0.213636364,3.000036364,2.727309091,0.272727273,0.136363636,0.409090909,-0.394119096,1.70395105,-2.098070146,1.89075779,-2.284876886,367.2,0.92,80.25510204,0,0,72.55206916,4.106031099,14.53660248,29.52380952,38.0952381,0,0,67.61904762,81.90476191,14.28571429,3.80952381,2.857142857,1.499921998,0.016188766,0.008532272,16.32407407,8.315087146,1.401738463,22.9671712,8.65,6.9974,11.33574854,2.50791575,0,0,100,0,0,0,YES 
NEWS04-1001,2004,1,50.45454546,0.027272727,16.84545455,0.727272727,0.727272727,1,1,1,0.727272727,0.909090909,0.271590909,0.382954546,0.675,0.393181818,0.944318182,1.052272727,0.346153846,53.47593583,42.51336898,53.23076923,0,0,0.168181818,0.213636364,0.170454546,0.231818182,0.245454546,0.004545455,1.034090909,1.029545455,0.65,0.977281818,0.946977273,0.030304546,0,0.045454546,1.234542138,1.949291955,-0.714749817,2.1454137,-0.910871562,480,1.57,82.73737374,2,1,148.78,6.735997843,23.85665903,1.739130435,22.60869565,1.739130435,0,24.34782609,33.04347826,62.60869565,0,2.608695652,1.213454223,0.008219329,0.001237228,16.97354167,2.084166667,1.415761501,29.31169087,11.645,9.2095,16.20980694,3.002156935,2.02020202,52.52525253,47.47474748,0,0,16.16161616,YES 
NEWS04-1105,2004,1,47.95454546,0.063636364,11.00909091,0.363636364,0.363636364,0.636363636,0.636363636,1,0.954545455,1,0.020454546,0.159090909,0.239772727,0.214772727,0.688636364,0.780681818,0.5,17.11229947,8.689839572,52.63636364,0,0.05,0.018181818,0.140909091,0.045454546,0.018181818,0.009090909,0,0.231818182,0.231818182,0.045454546,0,0,0,0,0,1.294993828,1.569814039,-0.274820211,1.815537406,-0.520543578,316.8,1.45,37.39,0,0,56.368,1.405343486,7.54130027,13.33333333,0,0,0,13.33333333,17.14285714,77.14285714,0,5.714285714,1.430545493,0.001870011,0,3.193497475,0,1.20742236,11.12272676,10.075,3.93995,27.6325192,1.19753745,0,35,65,0,0,0,YES 
NEWS04-1106,2004,1,35.45454546,0.022727273,11.41818182,0.536363636,0.536363636,0.954545455,0.954545455,1,0.818181818,1,0.031818182,0.543181818,0.532954546,0.25,1.075,1.134090909,0.045454546,58.55614973,35.69518717,37.90909091,0,0,0.013636364,0.152272727,0.140909091,0.022727273,0.104545455,0.004545455,0.438636364,0.434090909,0.145454546,0.227272727,0.227272727,0,0.136363636,0,2.037522465,1.850771887,0.186750578,2.169927442,-0.132404977,316.8,2.41,42.96,0,0,34.504,0.993471671,6.899108828,0.952380952,6.666666667,0,0,7.619047619,15.23809524,82.85714286,16.19047619,1.904761905,1.177079729,0.000577229,0,0.970328283,0,1.023670531,12.48588698,8.86,3.9086,21.51338641,1.243117279,0,80,20,0,0,0,YES 
NEWS04-1202,2004,1,52.27272727,0.036363636,12.08181818,0.381818182,0.381818182,1,1,1,1,1,0.093181818,0.301136364,0.703409091,0.55,1.236363636,1.490909091,0.954545455,70.05347594,65.50802139,37,0,0,0.045454546,0.054545455,0.022727273,0.084090909,0.284090909,0,0.490909091,0.490909091,0.413636364,0.363654546,0.363654546,0,0,0,1.87410109,2.014017028,-0.139915938,2.121579938,-0.247478848,316.8,2.6,57.99,1,1,167.7883576,3.375795095,21.31183772,4.761904762,8.571428571,0,0,13.33333333,26.66666667,71.42857143,1.904761905,1.904761905,1.460508844,0.002862167,0,8.101641414,0.789457071,1.242603718,33.17035764,10.32,5.8803,20.53927886,3.175529216,0,43,57,16,0,0,YES 
NEWS04-1302,2004,1,23.63636364,0.009090909,19.95454546,0.4,0.4,0.909090909,0.909090909,1,1,1,0.061363636,0.090909091,0.338636364,0.643181818,1.022727273,1.209090909,0.5,50.42016807,15.50802139,47.72727273,0.040909091,0.018181818,0.022727273,0.040909091,0.068181818,0.027272727,0.059090909,0,0.218181818,0.218181818,0.109090909,0,0,0,0,0,1.333322631,1.458728868,-0.125406236,1.751748005,-0.418425374,712.8,1.17,35.88,0,0,33.03,1.39880902,4.906036126,5.714285714,4.761904762,0,0,10.47619048,20,65.71428571,0,14.28571429,1.155761849,0.002627464,0.00020466,6.318742985,0.40838945,1.078824308,10.61757643,18.335,6.2202,57.30990676,2.422000774,0,35,65,0,0,0,YES 
NEWS04-1303,2004,1,44.31818182,0,18.28181818,0.418181818,1.209090909,0.545454546,0.545454546,1,1,1,0.040909091,0.051136364,0.143181818,0.244318182,0.597727273,0.675,0,5.614973262,0.935828877,98.36363636,0,0.138636364,0.004545455,0.036363636,0.05,0.009090909,0.045454546,0,0.145454546,0.145454546,0.059090909,0.568204546,0.356072727,0.212131818,0,0,-0.634449164,1.917613676,-2.55206284,1.974273407,-2.608722571,712.8,1,120.76,1,1,102.016,11.75746853,24.74214759,39,32,0,0,71,85,13,0,2,1.430265074,0.001236563,0.000223386,2.432379349,0.40838945,1.075142434,22.29015274,18.67368421,23.20352632,15.37144491,5.421985843,0,0,100,27,0,0,YES 
NEWS04-1410,2004,1,36.81818182,0.081818182,9.063636364,0.3,0.3,1,1,1,0.863636364,1,0.080681818,0.419318182,0.527272727,0.439772727,1.009090909,1.213636364,0.136363636,66.04278075,66.04278075,42.72727273,0,0,0.036363636,0.027272727,0.05,0.022727273,0.111363636,0,0.247727273,0.247727273,0.170454546,0,0,0,0,0,1.314063567,1.53108468,-0.217021113,1.787721983,-0.473658416,237.6,1.8,27.55,1,0,79.056,0.905613474,7.241858586,3.80952381,12.38095238,0,0,16.19047619,26.66666667,73.33333333,0.952380952,0,1.138832916,0.002810283,0,7.66456229,1.22516835,1.329874233,12.97657174,6.175,1.57525,25.67926018,0.50163846,0,71,29,1,0,0,YES 
NEWS04-1702,2004,1,39.54545455,0,21.85454546,0.727272727,2.209090909,0.772727273,0.772727273,1,1,0.863636364,0.081818182,0.279545455,0.240909091,0.406818182,0.471590909,0.5375,0.090909091,31.28342246,8.422459893,94.27272727,0,0,0.072727273,0.1,0.031818182,0.004545455,0.081818182,0.081818182,0.372727273,0.290909091,0.240909091,1.803045455,1.36365,0.439395455,0.136363636,0.068181818,-0.440099625,1.874493312,-2.314592937,2.035871902,-2.475971527,792,0.95,115.1010101,2,1,184.8294486,8.398797836,20.14863117,28.57142857,45.71428571,0,0,74.28571429,86.66666667,13.33333333,0,0,1.370868326,0.003895591,0.001751537,9.621212121,3.82790404,1.022505239,32.79045871,20.335,23.46155,18.85314898,5.586068012,0,5.050505051,94.94949495,0,0,0,YES 
NEWS04-1801,2004,1,30.45454546,0.013636364,15.43636364,0.681818182,2.636363636,0.727272727,0.727272727,1,1,0.954545455,0.128409091,0.321590909,0.370454546,0.403409091,0.788636364,0.964772727,0,36.89839572,27.00534759,54.54545455,0,0,0.086363636,0.154545455,0.040909091,0.018181818,0.465909091,0.009090909,0.775,0.765909091,0.579545455,3.49245,3.49245,0,0.545454546,0.181818182,1.863752494,1.739252597,0.124499897,2.087424861,-0.223672367,514.8,1.7,47.11,0,0,65.498,2.217834188,9.908738602,0,22.85714286,0,0,22.85714286,26.66666667,73.33333333,21.90476191,0,1.508576713,0.001799251,0.000314724,4.448523699,0.971639472,1.012863255,18.02237386,13.005,6.2542,30.28602287,2.114871518,1,70,30,0,0,0,YES 
NEWS04-1901,2004,1,58.18181818,0,1.8,0.254545455,0.254545455,1,1,1,0.409090909,1,0.031818182,0.651136364,0.627272727,0.279545455,1.255681818,1.360227273,0.045454546,97.32620321,97.59358289,69.81818182,0,0,0.004545455,0.022727273,0,0,0.018181818,0,0.045454546,0.045454546,0.022727273,0,0,0,0,0,0.561371538,1.660305574,-1.098934036,2.260880458,-1.69950892,148.5,10.549,6.33,0,0,17.864125,0.086730868,1.401710992,21,14,0,0,35,62,34,0,4,1.780262545,0.025746352,0.009356528,8.197306397,1.684175084,1.262524717,5.583263229,0.885,0.0642,18.07330827,0.059968939,0,38,54,18,8,0,YES 
NEWS04-1903,2004,1,40.22727273,0.045454546,14.03636364,0.518181818,0.690909091,0.772727273,0.772727273,1,1,0.863636364,0.057954546,0.203409091,0.331818182,0.436363636,0.738636364,0.896590909,0,32.35294118,18.44919786,56.54545455,0,0,0.013636364,0.063636364,0.068181818,0.063636364,0.022727273,0.009090909,0.240909091,0.231818182,0.109090909,1.560654546,1.560654546,0,0.136363636,0.030304546,1.134139684,1.692026668,-0.557886984,1.974138317,-0.839998634,396,1.5,47.89,0,0,61.04984589,1.74962051,7.952820499,4.761904762,18.0952381,0,0,22.85714286,37.14285714,62.85714286,0,0,1.203919468,0.000290371,0,0.838383838,0,1.055979226,15.93984589,10.285,5.29015,22.06218615,2.514794692,0,44,56,0,0,0,YES 
NEWS04-2002,2004,1,47.27272727,0.027272727,21.85454546,0.409090909,1,0.863636364,0.772727273,0.772727273,0.772727273,0.772727273,0.084090909,0.105681818,0.476136364,0.290909091,1.064772727,1.190909091,0.090909091,3.20855615,3.07486631,47.90909091,0,0.009090909,0,0.022727273,0.018181818,0.018181818,0.05,0,0.109090909,0.109090909,0.068181818,0,0,0,0,0,1.161675226,1.448304914,-0.286629688,1.630169316,-0.468494089,633.6,0.8,51.23,1,0,98.904,5.28653882,14.18421085,13.33333333,12.38095238,0,0,25.71428571,28.57142857,66.66666667,2.857142857,4.761904762,1.684058833,0.000407741,0,1.387784091,0.394728535,1.016392033,25.73087404,19.745,10.7519,43.76788102,5.156722153,0,8,92,1,0,0,YES 
NEWS04-2101,2004,1,51.81818182,0.086363636,10.38181818,0.290909091,0.290909091,1,1,1,0.909090909,1,0.097727273,0.582954546,0.446590909,0.322727273,1.154545455,1.268181818,0.045454546,58.28877005,55.21390374,65.69090909,0,0.027272727,0.004545455,0.045454546,0.040909091,0.045454546,0.045454546,0,0.181818182,0.181818182,0.095454546,0,0,0,0,0,0.713287291,1.630857065,-0.917569774,1.628136156,-0.914848865,277.2,1.03,60.58,2,1,124.145,7.867391339,28.38164264,24.76190476,0.952380952,0,0,25.71428571,33.33333333,55.23809524,0,11.42857143,1.83862589,0.005438106,0.001738109,6.870851371,1.804473305,1.074494862,38.66828105,9.26,5.73945,19.57168303,4.450979413,0,21,79,13,0,0,YES 
NEWS04-2301,2004,1,35,0.036363636,18.13636364,0.8,2.745454546,0.954545455,0.954545455,1,0.909090909,0.954545455,0.15,0.321590909,0.354545455,0.409090909,0.652272727,0.760227273,0,37.43315508,18.71657754,32,0,0.004545455,0.022727273,0.045454546,0.159090909,0.009090909,0.327272727,0.009090909,0.572727273,0.563636364,0.368181818,2.295477273,1.765154546,0.530322727,0.568181818,0.068181818,1.617240765,1.884940573,-0.267699808,2.129432376,-0.51219161,554.4,1.35,82.96907217,1,0,89.876,7.309074119,17.13888231,0,18.0952381,0,0,18.0952381,33.33333333,65.71428571,13.33333333,0.952380952,1.347348218,0.000737359,0,2.610569986,0.451118326,1.081516826,26.1037408,15.105,12.76185,19.16818153,3.911570653,0,53.06122449,46.93877551,0,0,0,YES 
NEWS04-2302,2004,1,33.40909091,0,7.763636364,0.409090909,0.409090909,0.909090909,0.909090909,1,0.909090909,0.954545455,0.043181818,0.293181818,0.295454546,0.380681818,0.847727273,0.968181818,0,60.16042781,55.7486631,46,0,0,0.036363636,0.045454546,0.031818182,0.009090909,0.068181818,0.102272727,0.293181818,0.190909091,0.215909091,1.500031818,1.409122727,0.090909091,0.272727273,0,2.090274096,1.718272025,0.372002071,2.025891478,0.064382618,198,2.6,29.35,0,0,56.76,1.127025,9.107272727,0,2.857142857,0,0,2.857142857,9.523809524,89.52380952,1.904761905,0,0.812160311,0.007771923,0.003253968,7.884343434,2.526262626,1.232185418,14.45674496,5.12,1.2517,25.17214624,0.600978159,0,69,31,4,0,0,YES 
NEWS04-2401,2004,1,25.22727273,0.036363636,8.990909091,0.436363636,0.563636364,0.863636364,0.863636364,1,1,0.954545455,0.151136364,0.281818182,0.627272727,0.55,1.136363636,1.339772727,0.136363636,47.59358289,50.53475936,49.09090909,0.086363636,0,0.027272727,0.113636364,0.177272727,0.081818182,0.463636364,0,0.863636364,0.863636364,0.572727273,1.068204546,1.068204546,0,0,0,1.759810839,1.683297159,0.076513681,2.063888144,-0.304077305,198,2.55,27.61,0,0,23.97,0.447599058,4.295142479,0,17.14285714,0,0,17.14285714,20.95238095,79.04761905,0,0,1.155149697,0.003146276,0,5.569191919,0,1.05971676,7.139157917,6.14,1.6775,24.32168101,0.809129519,0,76,24,1,0,0,YES 
NEWS04-2502,2004,1,39.77272727,0.063636364,15.12727273,0.436363636,0.436363636,1,1,1,1,1,0.18125,0.3375,0.515625,0.298958333,0.909375,1.014583333,0,72.05882353,70.46568628,43,0.095833333,0,0.102083333,0.16875,0.0625,0.054166667,0.4125,0.004166667,0.804166667,0.8,0.572916667,1.534733333,1.534733333,0,0.104166667,0.027779167,1.485873413,1.5768051,-0.090931688,1.830089635,-0.344216222,560,1.375,40.06930693,2,0,91.418,2.523053343,10.36254052,1.818181818,16.36363636,0,0,18.18181818,25.45454546,70.90909091,0,3.636363636,1.17149959,0.007738861,0.004971272,13.85125,8.86,1.581492078,19.23135847,12.29,4.559,37.14101673,1.81648133,0,65.34653465,34.65346535,1.98019802,0,9.900990099,YES 
NEWS04-2805,2004,1,25.68181818,0.018181818,10.12727273,0.381818182,0.381818182,0.954545455,0.954545455,1,0.863636364,0.727272727,0.213636364,0.2375,0.521590909,0.692045455,0.771590909,0.888636364,0.090909091,85.02673797,84.22459893,34.72727273,0,0,0.106818182,0.179545455,0.081818182,0.072727273,0.177272727,0.097727273,0.715909091,0.618181818,0.454545455,2.469718182,2.257595455,0.212122727,0.590909091,0.068181818,1.329345314,1.711791726,-0.382446412,1.956962442,-0.627617128,198,2.3,32.68686869,1,1,130.49,1.477529828,11.93963498,0.952380952,15.23809524,0,0,16.19047619,32.38095238,66.66666667,1.904761905,0.952380952,1.041596366,0.007227209,0.001247257,9.544444444,1.263131313,1.228636432,21.69625495,7.575,2.275,29.71000785,1.173675065,2.02020202,75.75757576,24.24242424,5.050505051,0,0,YES 
NEWS04-2907,2004,1,30.90909091,0.055555556,8.009090909,0.790909091,2.536363636,1,1,1,0.863636364,1,0.181818182,0.402272727,0.373863636,0.775,0.642045455,0.832954546,0,96.25668449,91.57754011,15.81818182,0,0,0.013636364,0.195454546,0.175,0.031818182,0.602272727,0.209090909,1.227272727,1.018181818,0.856818182,3.560668182,3.500059091,0.060609091,0.439395455,0.098486364,1.819386496,1.672451751,0.146934745,2.271857023,-0.452470527,198,2.7,25.43298969,0,0,30.23,0.2619,3.174545455,0.952380952,8.571428571,0,0,9.523809524,26.66666667,72.38095238,0,0.952380952,1.127918469,0.001186783,0,0.950505051,0,1.004152723,6.079177604,5.285,1.3761,21.34071286,0.37591949,0,55.67010309,44.32989691,0,0,0,YES 
NEWS04-3004,2004,1,27.72727273,0.004545455,15.28181818,0.645454546,1.454545455,1,1,1,0.954545455,0.909090909,0.343181818,0.117045455,0.732954546,0.464772727,1.128409091,1.210227273,0,66.04278075,61.09625668,75.09090909,0.286363636,0.236363636,0.111363636,0.263636364,0.279545455,0.086363636,0.097727273,0.022727273,0.861363636,0.838636364,0.318181818,1.863654546,1.863654546,0,0,0.045454546,0.369404858,1.290226071,-0.920821214,1.48171305,-1.112308192,525.2,0.435,65.47058824,2,1,147.242,12.70549772,26.61090536,0,56.19047619,0,0,56.19047619,67.61904762,26.66666667,1.904761905,5.714285714,1.133816532,0.008277088,0.00344156,16.09596344,7.529322163,1.092070484,32.70713305,13.465,8.14665,25.99337092,3.040038093,0,13.7254902,86.2745098,16.66666667,0,0,YES 
NEWS04-3102,2004,1,38.18181818,0.013636364,8.409090909,1,1.645454546,0.636363636,0.636363636,1,0.818181818,0.954545455,0.129545455,0.293181818,0.355681818,0.388636364,0.723863636,0.822727273,0.045454546,74.06417112,74.46524064,97.72727273,0,0.036363636,0.036363636,0.420454546,0.140909091,0.004545455,0,0,0.602272727,0.602272727,0.040909091,0.439395455,0,0.439395455,0,0,-1.808832,1.733898898,-3.542730898,2.022340095,-3.831172094,237.6,0.93,85.06,0,0,69.078,3.742085681,17.32447074,75.23809524,11.42857143,0,0,86.66666667,89.52380952,0,0,10.47619048,0.723718126,0.01237988,0,14.54335017,2.277777778,1.018118672,21.20073374,6.465,5.4613,7.983883546,1.389962215,0,0,100,0,0,0,YES 
NEWS04-3206,2004,1,35.22727273,0.086363636,11.90909091,0.454545455,0.454545455,1,1,1,0.954545455,1,0.369318182,0.311363636,0.518181818,0.797727273,0.827272727,0.997727273,0,91.44385027,79.81283423,34.18181818,0,0,0.095454546,0.225,0.340909091,0.272727273,0.054545455,0.031818182,1.020454546,0.988636364,0.454545455,2.504362338,2.095262338,0.4091,0.136363636,0.136363636,1.065363987,1.680934568,-0.615570582,1.844710388,-0.779346402,285.6,1.395,50.19607843,2,1,100.1875,4.080715002,21.43232669,1.904761905,20.95238095,0,0,22.85714286,32.38095238,64.76190476,0,2.857142857,1.045015963,0.005146658,0.001591186,8.128501401,2.914215686,1.400939253,28.05723966,9.235,4.3001,24.45044605,2.575408274,0,29.41176471,70.58823529,16.66666667,0,0,YES 
NEWS04-3303,2004,1,33.86363636,0.072727273,11.4,0.381818182,0.381818182,1,1,1,0.954545455,0.954545455,0.253409091,0.196590909,0.801136364,0.420454546,1.061363636,1.145454546,0,80.7486631,70.58823529,26.18181818,0.19,0.263636364,0.009090909,0.086363636,0.265909091,0.045454546,0.629545455,0,1.036363636,1.036363636,0.684090909,0.818204546,0.818204546,0,0.121218182,0.030304546,2.042422972,1.816718215,0.225704757,2.01194417,0.030478802,444.4,1.95,49.09,0,0,50.654,2.219933329,9.990699052,1.904761905,2.857142857,0,0.952380952,4.761904762,20.95238095,79.04761905,0,0,1.090206075,0.001646415,0,5.245724573,2.135238524,1.049628183,14.27160422,9.955,4.58755,23.26445001,2.129221738,0,60,40,1,0,2,YES 
NEWS04-3406,2004,1,39.77272727,0.05,10.48181818,0.5,0.609090909,0.727272727,0.727272727,0.954545455,0.863636364,0.818181818,0.161363636,0.115909091,0.271590909,0.206818182,0.763636364,0.822727273,0.045454546,48.39572193,30.21390374,95.27272727,0.018181818,0.165909091,0.031818182,0.206818182,0.247727273,0.036363636,0,0,0.522727273,0.522727273,0.068181818,0.530313636,0.530313636,0,0,0,-0.71684793,1.250237851,-1.96708578,1.278661531,-1.995509461,363.6,0.285,91.13861386,3,3,211.246,17.09607187,42.31700957,22.85714286,66.66666667,0.952380952,0,89.52380952,95.23809524,0.952380952,0,2.857142857,0.939316054,0.007593168,0.000656226,8.459570957,0.687843784,1.290876762,46.00739717,8.88,8.60155,11.61666815,5.578800281,0,0,100,45.54455446,0,0,YES 
NEWS04-3504,2004,1,19.40909091,0.061363636,8.181818182,0.504545455,0.990909091,0.954545455,0.954545455,0.954545455,0.590909091,0.954545455,0.344318182,0.286363636,0.702272727,0.622727273,1.159090909,1.446590909,0,87.96791444,86.22994652,43.14285714,0,0,0.204545455,0.281818182,0.15,0.115909091,0.604545455,0.131818182,1.488636364,1.356818182,1.056818182,2.712159091,2.712159091,0,0.272727273,0.303031818,1.321746966,1.54984743,-0.228100464,1.99043471,-0.668687744,150,3.3,15.69072165,0,0,28.5825,0.249851104,3.497915454,10.83333333,17.5,0,1.666666667,28.33333333,41.66666667,58.33333333,0,0,1.752184372,0.096865185,0.083828148,99.21933333,87.548,1.119919647,7.689767043,2.9725,0.477275,25.40563973,0.307514633,0,42.26804124,57.73195876,10.30927835,0,32.98969072,YES 
NEWS04-3603,2004,1,19.09090909,0,15.05454546,0.4,1.345454546,0.954545455,0.954545455,0.954545455,0.772727273,0.954545455,0.184090909,0.3,0.393181818,0.636363636,0.632954546,0.851136364,0,84.59383754,68.04812834,33.63636364,0.004545455,0.052272727,0,0.086363636,0.122727273,0.022727273,0.179545455,0.097727273,0.509090909,0.411363636,0.3,5.386418182,5.386418182,0,0.681818182,0.545454546,1.174066943,1.460408477,-0.286341534,1.667891182,-0.493824239,435.6,0.9,46.82474227,1,0,78.928,4.061023262,11.18739191,4.761904762,20.95238095,0.952380952,0,25.71428571,33.33333333,61.90476191,0,3.80952381,1.336118888,0.000677061,0.00038138,1.288337925,0.574150597,1.056418747,17.45232214,10.685,5.29875,23.2739343,1.89116288,0,39.17525773,60.82474227,2.06185567,0,0,YES 
NEWS04-3701,2004,1,55.45454546,0.018181818,3.736363636,0.311111111,0.311111111,0.909090909,0.909090909,0.909090909,0.863636364,0.909090909,0.257954546,0.373863636,0.396590909,0.659090909,0.714772727,0.880681818,0,98.93048128,99.73262032,44.54545455,0,0.004545455,0.081818182,0.325,0.265909091,0.090909091,0.134090909,0.329545455,1.227272727,0.897727273,0.636363636,3.522777273,3.522777273,0,0.409090909,0.272727273,1.304112506,1.247367261,0.056745245,1.638339688,-0.334227182,149,1.78125,14.48611111,0,0,74.1734375,1.03219375,8.312969799,0.952380952,25.71428571,0,19.04761905,26.66666667,52.38095238,42.85714286,0,3.80952381,1.572643756,0.008226784,0.004492399,4.189261745,1.67852349,1.057169261,14.85594516,2.575,0.46865,30.51489272,0.767625407,0,20.83333333,79.16666667,13.88888889,0,0,YES 
