SITE_ID,YEAR,VISIT_NO,LOC_NAME,DATE_COL,TEAM_ID,XSTATUS,VALXSTAT,SITESAMP,MLAT_DD,MLON_DD,XLAT_DD,XLON_DD,MLAT_DEG,MLAT_MIN,MLAT_SEC,MLON_DEG,MLON_MIN,MLON_SEC,XLAT_DEG,XLAT_MIN,XLAT_SEC,XLON_DEG,XLON_MIN,XLON_SEC,XDIMEN,XGPSCOOR,VER_STAT,GPS_VER,LOC_VER,SIG_VER,RDS_VER,TOP_VER,OTH_VER,RCHWIDTH,RCHUP,RCHDOWN,RCHLEN,COM_IM,STATE,TRCHLEN,XLONDD 
OWW04440-0041,2004,1,Watson Bayou,6/16/04,2,SAMPLEABLE,WADEABLE,Y,31.751762,-93.38834,31.75198,-93.38866,31,45,6,93,23,18,31,45,7,93,23,19,2D,Y,VERIFIED,Y,Y,N,N,Y,Map Zone Website,3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",LA,150,  
OWW04440-0043,2004,1,Black River,10/2/04,5,SAMPLEABLE,WADEABLE,Y,46.380687,-90.062364,46.38068,-90.06238,46,22,50,90,3,45,46,22,50,90,3,45,3D,Y,VERIFIED,Y,Y,N,N,Y,Aerial,8,160,160, , ,MI,320,  
OWW04440-0045,2004,1,SAN ANTONIO 2,9/17/04,1,SAMPLEABLE,WADEABLE,Y,35.958652,-106.486996,35.95835,-106.48666,35,57,31,106,29,13,35,57,30,106,29,12,3D,Y,VERIFIED,Y,N,N,N,N,N,1,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",NM,150,  
OWW04440-0046,2004,1,Mountaintown Creek,8/19/04,1,SAMPLEABLE,WADEABLE,Y,34.77505,-84.5562,34.775066,-84.555433,34,46,30,84,33,22,34,46,30,84,33,20,3D,Y,VERIFIED,Y,N,N,N,Y,N,7,140,140, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",GA,280,  
OWW04440-0048,2004,1,Unnamed Creek,7/9/04,1,SAMPLEABLE,WADEABLE,Y,42.807136,-91.033742,42.80644,-91.03349,42,48,26,91,2,1,42,48,23,91,2,1,3D,Y,VERIFIED,Y,N,Y,Y,Y,N,2,75,75, , ,WI,150,  
OWW04440-0050,2004,1,UNKNOWN,8/5/04,1,SAMPLEABLE,WADEABLE,Y,41.418397,-74.11618,41.41845,-74.11618,41,25,6,74,6,58,41,25,6,74,6,58,2D,Y,VERIFIED,Y,N,N,Y,Y,N,2.5,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",NY,150,  
OWW04440-0051,2004,1,TOLEN CREEK,9/14/04,1,SAMPLEABLE,WADEABLE,Y,37.352714,-95.252582,37.3527,-95.25258,37,21,10,95,15,9,37,21,10,95,15,9,3D,Y,VERIFIED,Y,N,N,N,Y,N,8,160,160, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",KS,320,  
OWW04440-0054,2004,1,Campbell Creek,7/20/04,1,SAMPLEABLE,WADEABLE,Y,33.549737,-83.622914, , ,33,32,59,83,37,22,33,32,59,83,37,22, ,Y,VERIFIED,N,Y,N,N,Y,N,3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",GA,150,  
OWW04440-0055,2004,1,RICE RIVER,8/15/04,5,SAMPLEABLE,WADEABLE,Y,46.578743,-93.528994,46.57872,-93.52942,46,34,43,93,31,44,46,34,43,93,31,46,3D,Y,VERIFIED,Y,Y,N,Y,Y,AERIAL,9,180,180, , ,MN,360,  
OWW04440-0056,2004,1,RAILROAD CREEK,7/30/04,2,SAMPLEABLE,WADEABLE,Y,40.374599,-91.318756,40.3746,-91.3188,40,22,29,91,19,8,40,22,29,91,19,8,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,5,100,100, , ,IL,200,  
OWW04440-0058,2004,1,Williams Run,8/18/04,3,SAMPLEABLE,WADEABLE,Y,41.318023,-78.892449,41.318,-78.89263,41,19,5,78,53,33,41,19,5,78,53,33,3D,Y,VERIFIED,Y,N,N,Y,Y,N,3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",PA,150,  
OWW04440-0059,2004,1,COUNTY DITCH #31,8/25/04,2,SAMPLEABLE,WADEABLE,Y,44.625844,-94.5311,44.6259,-94.53139,44,37,33,94,31,52,44,37,33,94,31,53,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,2,75,75, , ,MN,150,  
OWW04440-0060,2004,1,East Branch Green Creek,7/9/04,2,SAMPLEABLE,WADEABLE,Y,39.194194,-88.504833,39.19422,-88.50504,39,11,39,88,30,17,39,11,39,88,30,18,3D,Y,VERIFIED,Y,Y,Y,Y,Y,N,4,80,80, , ,IL,160,  
OWW04440-0061,2004,1,Juanita Creek,10/27/04,13,SAMPLEABLE,WADEABLE,Y,29.04298,-96.2244,29.042991,-96.224695,29,2,35,96,13,28,29,2,35,96,13,29,3D,Y,VERIFIED,Y,N,N,N,Y,N,5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",TX,200,  
OWW04440-0063,2004,1,Wolf Run,7/24/04,2,SAMPLEABLE,WADEABLE,Y,42.11695,-78.319595,42.1168,-78.31948,42,7,1,78,19,11,42,7,0,78,19,10,3D,Y,VERIFIED,Y,Y,N,N,Y,N,2,75,75, , ,NY,150,  
OWW04440-0064,2004,1,Brush Creek,9/12/04,16,SAMPLEABLE,WADEABLE,Y,38.78165,-83.43025,38.78209,-83.42989,38,46,54,83,25,49,38,46,56,83,25,48,3D,Y,VERIFIED,Y,N,N,Y,N,N,30,600,600, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",OH,1200,  
OWW04440-0066,2004,1,Munger Brook,6/29/04,2,SAMPLEABLE,WADEABLE,Y,42.960003,-75.788976,42.96009,-75.78894,42,57,36,75,47,20,42,57,36,75,47,20,3D,Y,VERIFIED,Y,N,N,Y,Y,N,1,75,75, , ,NY,150,  
OWW04440-0070,2004,1,BULL RUN CREEK,8/30/04,20,SAMPLEABLE,WADEABLE,Y,39.236965,-76.729683, , ,39,14,13,76,43,47,39,14,13,76,43,47, ,Y,VERIFIED,N,N,N,N,Y,N,3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",MD,150,  
OWW04440-0071,2004,1,Unnamed tributary to North Pool,8/20/04,2,SAMPLEABLE,WADEABLE,Y,45.422052,-92.955402,45.422,-92.95532,45,25,19,92,57,19,45,25,19,92,57,19,3D,Y,VERIFIED,Y,N,Y,Y,Y,N,2,60,90, , ,MN,150,  
OWW04440-0077,2004,1,CANONES CREEK,9/13/04,1,SAMPLEABLE,WADEABLE,Y,36.868836,-106.453552,36.86884,-106.45448,36,52,8,106,27,13,36,52,8,106,27,16,3D,Y,VERIFIED,Y,N,N,N,N,N,1,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",NM,150,  
OWW04440-0078,2004,1,Wells Creek,7/1/04,2,SAMPLEABLE,WADEABLE,Y,36.319617,-87.674893,36.31962,-87.6749,36,19,11,87,40,30,36,19,11,87,40,30,3D,Y,VERIFIED,Y,N,Y,Y,Y,N,15,300,300, , ,TN,600,  
OWW04440-0080,2004,1,UNNAMED CREEK,6/29/04,1,SAMPLEABLE,WADEABLE,Y,43.562137,-89.904935,43.562137,-89.904935,43,33,44,89,54,18,43,33,44,89,54,18,3D,Y,VERIFIED,Y,N,N,N,Y,N,2,75,75, , ,WI,150,  
OWW04440-0081,2004,1,RABBIT CREEK,7/23/04,2,SAMPLEABLE,WADEABLE,Y,31.556301,-87.841794,31.55615,-87.84072,31,33,23,87,50,30,31,33,22,87,50,27,3D,Y,VERIFIED,Y,Y,Y,Y,Y,N,9,180,180, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",AL,360,  
OWW04440-0085,2004,1,Fourche La Fave,6/28/04,1,SAMPLEABLE,WADEABLE,Y,34.785985,-94.215022, , ,34,47,10,94,12,54,34,47,9,94,12,54, ,Y,VERIFIED,N,N,Y,Y,Y,N,5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",AR,200,  
OWW04440-0087,2004,1,Dutchman Creek,6/23/04,1,SAMPLEABLE,WADEABLE,Y,46.67577,-91.94521,46.67577,-91.94521,46,40,33,91,56,43,46,40,33,91,56,43,3D,Y,VERIFIED,Y,Y,N,N,Y,N,6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",WI,240,  
OWW04440-0093,2004,1,Stephens Creek,7/14/04,1,SAMPLEABLE,WADEABLE,Y,30.685259,-95.20188,30.69,-95.2,30,41,7,95,12,7,30,41,24,95,12,0,3D,Y,VERIFIED,Y,N,N,N,Y,N,3.7,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",TX,150,  
OWW04440-0094,2004,1,South Fork Indian Creek,9/18/04,2,SAMPLEABLE,WADEABLE,Y,36.699232,-84.313243,36.69947,-84.3133,36,41,57,84,18,48,36,41,58,84,18,48,2D,Y,VERIFIED,Y,N,N,Y,N,N,2,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",KY,150,  
OWW04440-0096,2004,1,Raccoon Creek,9/15/04,16,SAMPLEABLE,PARBYWADE,Y,40.06402,-82.534,40.06409,-82.53371,40,3,50,82,32,2,40,3,51,82,32,1,3D,Y,VERIFIED,Y,N,N,Y,N,N,14,280,280, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",OH,560,  
OWW04440-0102,2004,1,Trough Spring Branch Tuscarora Creek,8/10/04,3,SAMPLEABLE,WADEABLE,Y,40.278716,-77.761435,40.27877,-77.76166,40,16,43,77,45,41,40,16,44,77,45,42,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",PA,200,  
OWW04440-0103,2004,1,UNNAMED CREEK,8/10/04,4,SAMPLEABLE,WADEABLE,Y,44.2,-90.726,44.20069,-90.72549,44,12,0,90,43,34,44,12,2,90,43,32,3D,Y,VERIFIED,Y,N,Y,Y,Y,N,1,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",WI,150,  
OWW04440-0106,2004,1,Bear Creek,9/7/04,20,SAMPLEABLE,WADEABLE,Y,39.655533,-79.361502,39.655533,-79.361502,39,39,20,79,21,41,39,39,20,79,21,41,3D,Y,VERIFIED,Y,N,N,N,Y,N,7,140,140, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",MD,280,  
OWW04440-0107,2004,1,Cedar River,10/7/04,5,SAMPLEABLE,WADEABLE,Y,45.699172,-87.407316,45.69919,-87.40736,45,41,57,87,24,26,45,41,57,87,24,26,3D,Y,VERIFIED,Y,Y,N,Y,Y,Aerial.,20,400,400, , ,MI,800,  
OWW04440-0108,2004,1,Jordan River,7/9/04,2,SAMPLEABLE,WADEABLE,Y,44.31873,-74.52383,44.31885,-74.52373,44,19,7,74,31,26,44,19,8,74,31,25,3D,Y,VERIFIED,Y,N,Y,Y,N,N,6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",NY,240,  
OWW04440-0112,2004,1,Eel River,9/13/04,2,SAMPLEABLE,WADEABLE,Y,39.327384,-87.147821,39.32714,-87.147791,39,19,39,87,8,52,39,19,38,87,8,52,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,30,600,600, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",IN,1200,  
OWW04440-0114,2004,1,Toms River,8/13/04,2,SAMPLEABLE,WADEABLE,Y,40.185091,-74.408791,40.17108,-74.4153,40,11,6,74,24,32,40,10,16,74,24,55,3D,Y,VERIFIED,Y,N,N,Y,N,N,3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",NJ,150,  
OWW04440-0115,2004,1,Thomas Creek,9/16/04,1,SAMPLEABLE,INTWADE,Y,38.198903,-95.427425,38.19925,-95.42825,38,11,56,95,25,39,38,11,57,95,25,42,3D,Y,VERIFIED,Y,N,N,N,Y,N,3.5,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",KS,150,  
OWW04440-0122,2004,1,Crab Creek,10/12/04,2,SAMPLEABLE,WADEABLE,Y,41.116248,-80.635795,41.11624,-80.63566,41,6,58,80,38,9,41,6,58,80,38,8,3D,Y,VERIFIED,Y,N,N,Y,N,N,5,100,100, , ,OH,200,  
OWW04440-0124,2004,1,BEAVER CREEK,7/13/04,2,SAMPLEABLE,WADEABLE,Y,38.85315,-89.397725,38.85312,-89.39767,38,51,11,89,23,52,38,51,11,89,23,52,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,7,140,140, , ,IL,280,  
OWW04440-0125,2004,1,Cow Creek,6/21/04,1,SAMPLEABLE,WADEABLE,Y,30.5974,-98.0696,30.59736,-98.06984,30,35,51,98,4,11,30,35,50,98,4,11,3D,Y,VERIFIED,Y,N,N,Y,N,N,7,140,140, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",TX,280,  
OWW04440-0127,2004,1,UT TO SALMON CREEK,7/11/04,2,SAMPLEABLE,INTWADE,Y,42.703282,-76.554624,42.70331,-76.55467,42,42,12,76,33,17,42,42,12,76,33,17,2D,Y,VERIFIED,Y,N,N,Y,N,N,1,75,75, , ,NY,150,  
OWW04440-0128,2004,1,O'BRIEN CREEK,8/4/04,2,SAMPLEABLE,WADEABLE,Y,38.752093,-80.940894, , ,38,45,8,80,56,27,38,45,7,80,56,27, ,Y,VERIFIED,N,N,N,N,Y,N,6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",WV,240,  
OWW04440-0130,2004,1,Whitman Flowage,7/5/04,2,SAMPLEABLE,WADEABLE,Y,43.225481,-74.472742,43.22543,-74.4727,43,13,32,74,28,22,43,13,32,74,28,22,3D,Y,VERIFIED,Y,N,N,N,N,N,4,75,75, , ,NY,150,  
OWW04440-0131,2004,1,Cimmaron River,9/27/04,8,SAMPLEABLE,WADEABLE,Y,36.006407,-97.330866,36.00549,-97.32849,36,0,23,97,19,51,36,0,20,97,19,43,3D,Y,VERIFIED,Y,N,N,Y,Y,N,99,750,750, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",OK,1500,  
OWW04440-0132,2004,1,Gammon Creek,10/14/04,7,SAMPLEABLE,WADEABLE,Y,36.458622,-82.42155,36.45862,-82.42138,36,27,31,82,25,18,36,27,31,82,25,17,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,3,75,75, ,Created CHEMDATE (10/12/2004),TN,150,  
OWW04440-0133,2004,1,LITTLE POST BAYOU,7/21/04,1,SAMPLEABLE,ALTERED,Y,34.105736,-91.33638, , ,34,6,21,91,20,11,34,6,22,91,20,11, ,Y,VERIFIED,N,N,N,Y,Y,N,10,200,200, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",AR,400,  
OWW04440-0134,2004,1,West Branch Nimishillen Creek,10/13/04,2,SAMPLEABLE,WADEABLE,Y,40.805624,-81.390095,40.80564,-81.39,40,48,20,81,23,24,40,48,20,81,23,24,3D,Y,VERIFIED,Y,N,Y,Y,N,N,14,280,280, , ,OH,560,  
OWW04440-0138,2004,1,Unknown,8/10/04,2,SAMPLEABLE,INTWADE,Y,39.717174,-74.883811,39.71725,-74.88398,39,43,2,74,53,2,39,43,2,74,53,2,3D,Y,VERIFIED,Y,N,N,Y,N,N,0,90,60, , ,NJ,150,  
OWW04440-0139,2004,1,Coon Creek,7/29/04,11,SAMPLEABLE,WADEABLE,Y,38.244735,-92.414657, , ,38,14,41,92,24,53, , , , , , , , ,VERIFIED, ,N,N,N,Y,N,39,78,78, , ,MO,156,  
OWW04440-0142,2004,1,Dixon branch,9/27/04,7,SAMPLEABLE,WADEABLE,Y,35.069568,-87.414053,35.07039,-87.47366,35,4,10,87,24,51,35,4,13,87,28,25,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,10,400,0, , ,TN,400,  
OWW04440-0146,2004,1,Little Manistee River,10/1/04,2,SAMPLEABLE,WADEABLE,Y,44.1428,-86.013328,44.14307,-86.01316,44,8,34,86,0,48,44,8,35,86,0,47,3D,Y,VERIFIED,Y,N,N,N,Y,N,12,240,240, , ,MI,480,  
OWW04440-0147,2004,1,Dry Creek,6/17/04,1,SAMPLEABLE,WADEABLE,Y,40.59678,-99.1638,40.59682,-99.16384,40,35,48,99,9,50,40,35,49,99,9,50,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,8,160,160, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",NE,320,  
OWW04440-0149,2004,1,HYBARGER CREEK,7/20/04,8,SAMPLEABLE,INTWADE,Y,34.840201,-97.611901,34.84067,-97.61206,34,50,25,97,36,43,34,50,26,97,36,43,3D,Y,VERIFIED,Y,N,N,N,Y,N,2,120,30, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",OK,150,  
OWW04440-0151,2004,1,Clearwater Creek,7/13/04,4,SAMPLEABLE,WADEABLE,Y,45.263517,-89.228153,45.263517,-89.228153,45,15,49,89,13,41,45,15,49,89,13,41,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,6,120,120, , ,WI,240,  
OWW04440-0157,2004,1,Tehuacana Creek,8/5/04,1,SAMPLEABLE,WADEABLE,Y,31.898554,-96.166068,31.898657,-96.166568,31,53,55,96,9,58,31,53,55,96,9,60,3D,Y,VERIFIED,Y,Y,N,Y,N,N,5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",TX,200,  
OWW04440-0158,2004,1,Gasper River,9/15/04,2,SAMPLEABLE,WADEABLE,Y,37.080707,-86.571582,37.08098,-86.57127,37,4,51,86,34,18,37,4,52,86,34,17,3D,Y,VERIFIED,Y,N,N,Y,Y,N,9,180,180, , ,KY,360,  
OWW04440-0163,2004,1,Turkey Creek,9/28/04,1,SAMPLEABLE,WADEABLE,Y,37.395263,-98.925902,37.39525,-98.9259,37,23,43,98,55,33,37,23,43,98,55,33,3D,Y,VERIFIED,Y,N,N,N,N,N,5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",KS,200,  
OWW04440-0164,2004,1,Cosby Creek,10/28/04,7,SAMPLEABLE,WADEABLE,Y,35.763565,-83.211363,35.76356,-83.21176,35,45,49,83,12,41,35,45,49,83,12,42,3D,Y,VERIFIED,Y,N,Y,Y,Y,N,6,120,120, , ,TN,240,  
OWW04440-0165,2004,1,DUTCH CREEK,6/29/04,1,SAMPLEABLE,WADEABLE,Y,34.986,-93.603316, , ,34,59,10,93,36,12,34,59,11,93,36,11, ,N,VERIFIED,N,N,N,N,Y,N,7,280,0, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",AR,280,  
OWW04440-0166,2004,1,East Branch Codorus Creek,8/23/04,2,SAMPLEABLE,WADEABLE,Y,39.816486,-76.648765,39.81654,-76.64876,39,48,59,76,38,56,39,48,60,76,38,56,3D,Y,VERIFIED,Y,N,Y,Y,Y,N,3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",PA,150,  
OWW04440-0168,2004,1,PUZZLE CREEK,7/27/04,11,SAMPLEABLE,WADEABLE,Y,39.718536,-92.74401, , ,39,43,7,92,44,38, , , , , , , , ,VERIFIED, ,N,N,N,Y,N,50,100,100, , ,MO,200,  
OWW04440-0169,2004,1,SANDY CREEK,10/4/04,3,SAMPLEABLE,WADEABLE,Y,30.8458,-93.089,30.84624,-93.08949,30,50,45,93,5,20,30,50,46,93,5,22,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",LA,200,  
OWW04440-0170,2004,1,UNKNOWN TRIB. TO S. BR. OSWAYO CR.,8/22/04,3,SAMPLEABLE,WADEABLE,Y,41.8539,-78.0053,41.85401,-78.00511,41,51,14,78,0,19,41,51,14,78,0,18,3D,Y,VERIFIED,Y,N,N,Y,Y,PIPELINE CROSSING,1,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",PA,150,  
OWW04440-0171,2004,1,Peshtigo River,8/17/04,4,SAMPLEABLE,WADEABLE,Y,45.534491,-88.447384,45.534491,-88.447384,45,32,4,88,26,51,45,32,4,88,26,51,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,30,600,600, , ,WI,1200,  
OWW04440-0172,2004,1,Kennon Brook,7/7/04,2,SAMPLEABLE,WADEABLE,Y,44.738112,-73.477017,44.73849,-73.47687,44,44,17,73,28,37,44,44,19,73,28,37,3D,Y,VERIFIED,Y,N,N,Y,N,N,3,75,75, , ,NY,150,  
OWW04440-0176,2004,1,STONY CREEK,7/27/04,2,SAMPLEABLE,WADEABLE,Y,40.116109,-87.601751,40.11604,-87.60172,40,6,58,87,36,6,40,6,58,87,36,6,3D,Y,VERIFIED,Y,N,N,N,Y,N,12,240,240, , ,IL,480,  
OWW04440-0178,2004,1,U.T. to Alquatka Branch,8/11/04,2,SAMPLEABLE,WADEABLE,Y,39.794596,-74.828772,39.79481,-74.82868,39,47,41,74,49,44,39,47,41,74,49,43,3D,Y,VERIFIED,Y,N,N,Y,N,N,2,75,75, , ,NJ,150,  
OWW04440-0179,2004,1,East Branch Whitewater Creek,9/30/04,1,SAMPLEABLE,WADEABLE,Y,38.011978,-97.163604,38.01201,-97.16388,38,0,43,97,9,49,38,0,43,97,9,50,3D,Y,VERIFIED,Y,N,N,N,Y,N,4,80,80, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",KS,160,  
OWW04440-0181,2004,1,Flat Creek,7/22/04,1,SAMPLEABLE,WADEABLE,Y,33.068254,-94.46824,33.068104,-94.46886,33,4,6,94,28,6,33,4,5,94,28,8,3D,Y,VERIFIED,Y,N,Y,Y,Y,N,6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",TX,240,  
OWW04440-0182,2004,1,Early Creek,7/15/04,3,SAMPLEABLE,WADEABLE,Y,33.8726,-86.3236,33.8723,-86.3236,33,52,21,86,19,25,33,52,20,86,19,25,3D,Y,VERIFIED,Y,Y,N,Y,Y,N,3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",AL,150,  
OWW04440-0184,2004,1,PEBBLE CREEK,8/26/04,4,SAMPLEABLE,WADEABLE,Y,42.988482,-88.278237,42.98847,-88.27833,42,59,19,88,16,42,42,59,18,88,16,42,3D,Y,VERIFIED,Y,N,N,Y,Y,N,6,120,120, , ,WI,240,  
OWW04440-0185,2004,1,Wells Creek,6/23/04,2,SAMPLEABLE,WADEABLE,Y,36.218228,-91.270058,36.21833,-91.26961,36,13,6,91,16,12,36,13,6,91,16,11,3D,Y,VERIFIED,Y,N,Y,N,Y,N,8,160,160, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",AR,320,  
OWW04440-0186,2004,1,South Dry Run,8/11/04,3,SAMPLEABLE,WADEABLE,Y,40.357418,-78.430339,40.35761,-78.43176,40,21,27,78,25,49,40,21,27,78,25,54,3D,Y,VERIFIED,Y,N,N,Y,Y,N,4,90,90, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",PA,180,  
OWW04440-0191,2004,1,Unknown,7/23/04,2,SAMPLEABLE,WADEABLE,Y,42.791533,-77.649503,42.79153,-77.64961,42,47,30,77,38,58,42,47,30,77,38,59,3D,Y,VERIFIED,Y,N,N,Y,Y,N,1,75,75, , ,NY,150,  
OWW04440-0192,2004,1,Little Walnut Creek,9/13/04,16,SAMPLEABLE,WADEABLE,Y,39.74747,-82.77883,39.74745,-82.77888,39,44,51,82,46,44,39,44,51,82,46,44,3D,Y,VERIFIED,Y,N,N,Y,N,N,3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",OH,150,  
OWW04440-0195,2004,1,West Buffalo Creek,6/15/04,1,SAMPLEABLE,WADEABLE,Y,35.391558,-99.881552,35.39166,-99.8818,35,23,30,99,52,54,35,23,30,99,52,54,3D,Y,VERIFIED,Y,N,N,Y,Y,N,0.7,120,30, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",OK,150,  
OWW04440-0196,2004,1,UT ELK CREEK,8/26/04,1,SAMPLEABLE,WADEABLE,Y,36.562842,-81.242672, , ,36,33,46,81,14,34,36,33,47,81,14,35, ,Y,VERIFIED,N,Y,N,Y,N,N,0.5,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",NC,150,  
OWW04440-0197,2004,1,Elbow Creek,7/8/04,2,SAMPLEABLE,WADEABLE,Y,35.543309,-91.742533,35.54369,-91.74249,35,32,36,91,44,33,35,32,37,91,44,33,3D,N,VERIFIED,Y,Y,Y,Y,Y,N,5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",AR,200,  
OWW04440-0199,2004,1,BLACK BROOK,8/18/04,2,SAMPLEABLE,WADEABLE,Y,46.064737,-93.659538,46.0647,-93.65964,46,3,53,93,39,34,46,3,53,93,39,35,3D,Y,VERIFIED,Y,N,N,Y,Y,N,4,80,80, , ,MN,160,  
OWW04440-0200,2004,1,Youngs Creek,7/26/04,11,SAMPLEABLE,WADEABLE,Y,39.335891,-91.851414, , ,39,20,9,91,51,5, , , , , , , , ,VERIFIED, ,N,N,N,Y,N,14.2,284,284, , ,MO,568,  
OWW04440-0203,2004,1,BLACK CREEK,10/8/04,5,SAMPLEABLE,WADEABLE,Y,46.313737,-86.898195,46.31374,-86.89824,46,18,49,86,53,54,46,18,49,86,53,54,3D,Y,VERIFIED,Y,N,N,N,Y,AERIAL,3,75,75, , ,MI,150,  
OWW04440-0205,2004,1,Saladon Creek,10/6/04,1,SAMPLEABLE,WADEABLE,Y,36.43577,-105.23605,36.43567,-105.23696,36,26,9,105,14,10,36,26,8,105,14,13,3D,Y,VERIFIED,Y,N,N,N,N,N,4,75,75, , ,NM,150,  
OWW04440-0206,2004,1,Tributary to Mossy Creek,8/11/04,2,SAMPLEABLE,WADEABLE,Y,34.549858,-83.703058,34.54985,-83.703316,34,32,59,83,42,11,34,32,59,83,42,12,3D,Y,VERIFIED,Y,N,N,N,Y,N,5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)",GA,200,  
